Code national BSS|Code côte chronique|Côte chronique définie pour le point d'eau|Date de la mesure|Profondeur relative/repère de mesure|Côte NGF|Code continuité|Continuité|Code mode obtention|Mode obtention|Code qualification|Qualification de la mesure|Code statut de la mesure|Statut de la mesure|Code nature de la mesure|Nature de la mesure|Profondeur début site de mesure|Profondeur fin site de mesure|X_WGS84|Y_WGS84|Producteur de données|
01423X0044/F4|2|Profondeur relative|20/08/2005 00:00:00|7.65|2.35|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|21/08/2005 00:00:00|7.63|2.37|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|22/08/2005 00:00:00|7.59|2.41|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|23/08/2005 00:00:00|7.56|2.44|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|24/08/2005 00:00:00|7.50|2.50|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|25/08/2005 00:00:00|7.50|2.50|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|26/08/2005 00:00:00|7.48|2.52|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|27/08/2005 00:00:00|7.46|2.54|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|28/08/2005 00:00:00|7.48|2.52|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|29/08/2005 00:00:00|7.48|2.52|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|30/08/2005 00:00:00|7.49|2.51|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|31/08/2005 00:00:00|7.51|2.49|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|01/09/2005 00:00:00|7.57|2.43|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|02/09/2005 00:00:00|7.58|2.42|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|03/09/2005 00:00:00|7.59|2.41|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|04/09/2005 00:00:00|7.60|2.40|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|05/09/2005 00:00:00|7.60|2.40|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|06/09/2005 00:00:00|7.60|2.40|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|07/09/2005 00:00:00|7.60|2.40|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|08/09/2005 00:00:00|7.57|2.43|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
